u_id,fatals,a_ct,a_ped_f,a_pedal_f,a_roll,a_hr,a_polpur,month,day,day_week,hour,minute,a_dow_type,a_tod_type,state,a_region,a_ru,a_inter,a_intsec,a_roadfc,a_junc,a_relrd,age,permvit,pernotmvit,a_ped,mod_year,a_body,owner,deaths,numoccs,impact1,deformed,ve_forms,ve_total,weather,lgt_cond,driver_factor
17066,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,20,thu,23.0,25.0,Weekday,Nighttime,Ohio,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,31,2,0,no,2001.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Was Registered Owner,1,2.0,Clockpoint 9,Functional damage,1,1,Clear,Dark - not lighted,other
5896,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,3,17,thu,0.0,10.0,Weekday,Nighttime,California,"Arizona, California, Hawaii",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Shoulder,22,1,0,no,2011.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,2,Clear,Dark - lighted,drunk_driver_involved
20816,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,7,4,tue,1.0,37.0,Weekday,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,41,1,0,no,2002.0,Light Conventional Trucks,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
45447,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,8,10,thu,,,Weekday,,California,"Arizona, California, Hawaii",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,34,1,0,no,2001.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
41832,2,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,5,12,sat,18.0,10.0,Weekend,Nighttime,California,"Arizona, California, Hawaii",Urban,Interstate,Non-Intersection,Interstate,Other,Off Roadway/Other,75,2,0,no,2014.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),2,2.0,,Disabling damage,1,1,Cloudy,Daylight,other
36119,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,5,1,mon,0.0,15.0,Weekday,Nighttime,Arkansas,"Arkansas, Iowa, Kansas, Missouri, Nebraska",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other Freeways and Expressways,Non-Junction,On Roadway,29,1,1,yes,2006.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),0,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,other
47566,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,7,14,sat,2.0,41.0,Weekend,Nighttime,Idaho,"Alaska, Idaho, Montana, Oregon, Washington",Rural,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,41,1,0,no,1997.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Top,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
9789,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,6,9,fri,0.0,34.0,Weekday,Nighttime,Kentucky,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,22,1,0,no,2002.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,other
45102,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,6,23,sat,21.0,0.0,Weekend,Nighttime,South Carolina,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,40,2,0,no,2004.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,2.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
17837,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,11,17,sat,19.0,24.0,Weekend,Nighttime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,17,2,0,no,2017.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,Clockpoint 6,Disabling damage,1,1,Clear,Dawn,speeding_driver_involved
29323,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,3,14,mon,8.0,15.0,Weekday,Daytime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,On Roadway,16,1,1,yes,2015.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),0,1.0,Clockpoint 1,Functional damage,1,2,Clear,Daylight,speeding_driver_involved
14305,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,1,28,sun,6.0,0.0,Weekend,Daytime,Kansas,"Arkansas, Iowa, Kansas, Missouri, Nebraska",Rural,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,17,1,0,no,1994.0,Light Conventional Trucks,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
45840,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,3,sun,23.0,30.0,Weekend,Nighttime,Ohio,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,50,1,0,no,1984.0,Utility Vehicles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Left,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
37497,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,8,28,sun,2.0,30.0,Weekend,Nighttime,Washington,"Alaska, Idaho, Montana, Oregon, Washington",Urban,Non-Interstate,Intersection,Principal Arterial – Other,Junction,Off Roadway/Other,60,1,0,no,2010.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,drunk_driver_involved
28905,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,9,16,fri,4.0,0.0,Weekday,Nighttime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,77,1,0,no,1999.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,drunk_driver_involved
3946,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,12,1,thu,11.0,28.0,Weekday,Daytime,Connecticut,"Connecticut, New Jersey, New York, Pennsylvania",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Shoulder,47,1,3,yes,2001.0,Medium/Heavy Trucks,Vehicle Registered as Business/Company/Government Vehicle,0,1.0,Clockpoint 12,Disabling damage,1,2,Clear,Daylight,other
7452,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,9,1,thu,10.0,0.0,Weekday,Daytime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Shoulder,31,1,1,yes,2014.0,Automobiles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Functional damage,1,3,Cloudy,Daylight,speeding_driver_involved
32992,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,11,6,mon,20.0,34.0,Weekday,Nighttime,Kentucky,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,22,1,0,no,2005.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
13776,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,3,5,sun,4.0,35.0,Weekend,Nighttime,South Carolina,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,27,1,0,no,2003.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,Left,Disabling damage,1,1,Clear,Dark - not lighted,speeding_driver_involved
18237,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,4,1,sun,11.0,44.0,Weekend,Daytime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Non-Intersection,Minor Collector,Other,On Roadway,35,1,1,yes,2003.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 6,No damage,1,1,Clear,Daylight,other
17885,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,5,29,mon,3.0,35.0,Weekday,Nighttime,California,"Arizona, California, Hawaii",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,33,1,0,no,1954.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,1.0,,Disabling damage,1,1,Clear,Dark - lighted,drunk_driver_involved
6740,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,6,4,sun,0.0,50.0,Weekend,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,31,1,0,no,2000.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Rain,Dark - lighted,drunk_driver_involved
7589,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,11,22,tue,23.0,27.0,Weekday,Nighttime,Oklahoma,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,18,1,0,no,1999.0,Automobiles,"Not Applicable, Vehicle Not Registered",1,1.0,Clockpoint 9,Disabling damage,1,1,Reported as unknown,Dark - not lighted,other
55462,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,1,20,fri,1.0,2.0,Weekday,Nighttime,Pennsylvania,"Connecticut, New Jersey, New York, Pennsylvania",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,27,1,0,no,2003.0,Automobiles,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,speeding_driver_involved
50540,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,12,4,sun,19.0,30.0,Weekend,Nighttime,Michigan,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,29,1,0,no,2002.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,1,1.0,,Disabling damage,1,1,Snow,Dark - not lighted,speeding_driver_involved
17318,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,14,thu,21.0,5.0,Weekday,Nighttime,Louisiana,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Intersection,Principal Arterial – Other,Junction,On Roadway,57,1,1,yes,1998.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Minor damage,1,1,Rain,Dark - not lighted,other
32384,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,12,7,wed,22.0,35.0,Weekday,Nighttime,Oklahoma,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,38,1,0,no,2002.0,Medium/Heavy Trucks,Vehicle Registered as Business/Company/Government Vehicle,1,1.0,Clockpoint 2,Disabling damage,1,1,Cloudy,Dark - lighted,other
3867,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,3,26,sun,17.0,41.0,Weekend,Daytime,Alabama,"Alabama, Florida, Georgia, South Carolina, Tennessee",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,66,2,0,no,2007.0,Automobiles,Driver (in this crash) Was Registered Owner,1,2.0,Non-Collision,Disabling damage,1,1,Clear,Daylight,other
32090,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Police Pursuit Involved Crash,9,10,sun,0.0,54.0,Weekend,Nighttime,Kansas,"Arkansas, Iowa, Kansas, Missouri, Nebraska",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,24,1,0,no,2006.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 1,Disabling damage,1,1,,Dark - not lighted,drunk_driver_involved
12226,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,12,2,sat,17.0,11.0,Weekend,Daytime,North Carolina,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Rural,Non-Interstate,Non-Intersection,Minor Collector,Non-Junction,Off Roadway/Other,79,1,0,no,2004.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 9,Functional damage,1,1,Clear,Dark - not lighted,other
19580,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,12,11,sun,19.0,6.0,Weekend,Nighttime,Florida,"Alabama, Florida, Georgia, South Carolina, Tennessee",Urban,Non-Interstate,Intersection,Principal Arterial – Other,Junction,On Roadway,73,1,1,yes,2003.0,Automobiles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - lighted,other
22857,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,8,18,thu,9.0,14.0,Weekday,Daytime,Nevada,"Colorado, Nevada, North Dakota, South Dakota, Utah, Wyoming",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,On Roadway,46,1,1,yes,2015.0,Automobiles,Vehicle Registered as Business/Company/Government Vehicle,0,1.0,Clockpoint 12,Functional damage,1,1,Clear,Daylight,other
14501,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,8,16,wed,0.0,0.0,Weekday,Nighttime,Oklahoma,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,33,3,0,no,2016.0,Medium/Heavy Trucks,Vehicle Registered as Business/Company/Government Vehicle,1,3.0,Clockpoint 11,Disabling damage,1,1,Cloudy,Dark - lighted,other
27497,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,4,mon,21.0,19.0,Weekday,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,Off Roadway/Other,32,1,0,no,2001.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles","Not Applicable, Vehicle Not Registered",1,1.0,,Minor damage,1,1,Cloudy,Dark - lighted,other
7463,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,11,16,fri,17.0,30.0,Weekday,Daytime,Michigan,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Rural,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,59,1,0,no,2012.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
49274,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,5,25,wed,20.0,20.0,Weekday,Nighttime,Illinois,"Illinois, Indiana, Michigan, Minnesota, Ohio, Wisconsin",Urban,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,On Roadway,73,1,1,yes,2014.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,,1,1,Clear,Dark - not lighted,other
10915,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,11,26,mon,23.0,26.0,Weekday,Nighttime,Oklahoma,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Urban,Interstate,Non-Intersection,Interstate,Other,On Roadway,29,1,0,no,2014.0,"Motorcycles, Mopeds, All-Terrain Vehicles; All-Terrain Cycles",Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Non-Collision,Disabling damage,1,1,Clear,Dark - lighted,speeding_driver_involved
32664,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,7,25,mon,20.0,45.0,Weekday,Nighttime,California,"Arizona, California, Hawaii",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,On Roadway,46,1,1,yes,2001.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 12,Functional damage,1,1,Clear,Dark - lighted,other
52248,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,11,6,sun,0.0,15.0,Weekend,Nighttime,Montana,"Alaska, Idaho, Montana, Oregon, Washington",Rural,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,21,3,0,no,2011.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,3.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,other
11283,3,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,8,13,sat,9.0,8.0,Weekend,Daytime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Rural,Interstate,Non-Intersection,Interstate,Non-Junction,On Roadway,33,11,0,no,2003.0,Utility Vehicles,Driver (in this crash) Was Registered Owner,3,11.0,Non-Collision,Disabling damage,1,1,Cloudy,Daylight,other
26386,1,Single-Vehicle Crash,Pedestrian Fatality Involved Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,3,13,tue,20.0,13.0,Weekday,Nighttime,Kentucky,"Delaware, District of Columbia, Kentucky, Maryland, North Carolina, Virginia, West Virginia",Urban,Non-Interstate,Non-Intersection,Principal Arterial – Other,Non-Junction,On Roadway,55,1,1,yes,1997.0,Light Conventional Trucks,Driver (in this crash) Was Registered Owner,0,1.0,Clockpoint 11,Functional damage,1,1,Cloudy,Dark - not lighted,other
49449,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,No - Hit and Run,Other Crash,11,4,fri,5.0,28.0,Weekday,Nighttime,Texas,"Louisiana, Mississippi, New Mexico, Oklahoma, Texas",Rural,Non-Interstate,Non-Intersection,Minor Arterial,Non-Junction,Off Roadway/Other,41,1,0,no,1996.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,1.0,Rigt,Disabling damage,1,1,Clear,Dark - not lighted,other
20695,1,Single-Vehicle Crash,Other Crash,Other Crash,Rollover Involved Crash,No - Hit and Run,Other Crash,5,18,fri,17.0,0.0,Weekday,Daytime,Arkansas,"Arkansas, Iowa, Kansas, Missouri, Nebraska",Urban,Interstate,Non-Intersection,Interstate,Non-Junction,Off Roadway/Other,34,1,0,no,2003.0,Medium/Heavy Trucks,Driver (in this crash) Was Registered Owner,1,1.0,Clockpoint 12,Disabling damage,1,1,Clear,Daylight,other
49661,1,Single-Vehicle Crash,Other Crash,Other Crash,Other Crash,Yes - Hit and Run,Other Crash,11,6,sun,1.0,38.0,Weekend,Nighttime,Georgia,"Alabama, Florida, Georgia, South Carolina, Tennessee",Urban,Non-Interstate,Non-Intersection,Major Collector,Non-Junction,Off Roadway/Other,22,2,0,no,2014.0,Automobiles,Driver (in this crash) Not Registered Owner (other private owner listed),1,2.0,Clockpoint 12,Disabling damage,1,1,Clear,Dark - not lighted,drunk_driver_involved
